order_item_id,order_id,user_id,product_id,quantity,unit_price,total_price,order_date
534,1210,3,8,2,375.0,750.0,2025-01-14
535,1211,1,11,1,109.5,109.5,2025-11-08
536,1211,1,13,5,9.85,49.25,2025-11-08
537,1211,1,18,1,129.0,129.0,2025-11-08
538,1211,1,17,4,49.99,199.96,2025-11-08
539,1212,5,15,1,39.99,39.99,2025-11-10
540,1212,5,20,5,24.99,124.95,2025-11-10
541,1213,8,15,3,39.99,119.97,2025-10-30
542,1213,8,3,3,55.99,167.97,2025-10-30
543,1214,3,4,4,15.99,63.96,2026-01-03
544,1215,7,13,4,9.85,39.4,2026-01-08
545,1215,7,18,1,129.0,129.0,2026-01-08
546,1216,1,15,4,39.99,159.96,2025-11-15
547,1217,1,11,1,109.5,109.5,2025-12-08
548,1217,1,3,4,55.99,223.96,2025-12-08
549,1217,1,2,2,22.3,44.6,2025-12-08
550,1218,10,17,5,49.99,249.95,2025-07-01
551,1218,10,16,2,299.0,598.0,2025-07-01
552,1218,10,19,3,89.99,269.97,2025-07-01
553,1218,10,6,2,168.0,336.0,2025-07-01
554,1219,2,14,5,19.99,99.95,2026-01-13
555,1219,2,2,2,22.3,44.6,2026-01-13
556,1219,2,11,1,109.5,109.5,2026-01-13
557,1219,2,12,2,12.99,25.98,2026-01-13
558,1220,10,7,3,7.95,23.85,2025-11-12
559,1220,10,11,4,109.5,438.0,2025-11-12
560,1221,8,14,5,19.99,99.95,2025-10-02
561,1221,8,2,3,22.3,66.9,2025-10-02
562,1221,8,17,5,49.99,249.95,2025-10-02
563,1221,8,10,5,67.99,339.95,2025-10-02
564,1222,5,9,4,64.0,256.0,2025-12-28
565,1223,3,7,4,7.95,31.8,2026-01-29
566,1223,3,2,4,22.3,89.2,2026-01-29
567,1224,1,11,4,109.5,438.0,2025-12-18
568,1225,5,7,3,7.95,23.85,2025-11-24
569,1225,5,20,5,24.99,124.95,2025-11-24
570,1225,5,10,3,67.99,203.97,2025-11-24
571,1226,2,4,5,15.99,79.95,2026-01-14
572,1226,2,19,1,89.99,89.99,2026-01-14
573,1226,2,15,4,39.99,159.96,2026-01-14
574,1226,2,11,2,109.5,219.0,2026-01-14
575,1227,2,11,2,109.5,219.0,2025-12-17
576,1227,2,16,2,299.0,598.0,2025-12-17
577,1227,2,2,5,22.3,111.5,2025-12-17
578,1227,2,3,1,55.99,55.99,2025-12-17
579,1228,4,18,1,129.0,129.0,2025-12-31
580,1228,4,19,5,89.99,449.95,2025-12-31
581,1228,4,12,4,12.99,51.96,2025-12-31
582,1228,4,2,3,22.3,66.9,2025-12-31
583,1229,9,17,2,49.99,99.98,2026-01-20
584,1229,9,3,4,55.99,223.96,2026-01-20
585,1229,9,20,1,24.99,24.99,2026-01-20
586,1229,9,19,5,89.99,449.95,2026-01-20
587,1230,1,10,4,67.99,271.96,2025-12-03
588,1231,3,16,4,299.0,1196.0,2025-11-01
589,1231,3,14,2,19.99,39.98,2025-11-01
590,1232,9,18,3,129.0,387.0,2025-12-16
591,1233,7,11,1,109.5,109.5,2025-11-09
592,1233,7,9,3,64.0,192.0,2025-11-09
593,1233,7,19,5,89.99,449.95,2025-11-09
594,1234,10,20,1,24.99,24.99,2025-12-03
595,1234,10,4,1,15.99,15.99,2025-12-03
596,1235,7,4,3,15.99,47.97,2025-12-19
597,1235,7,19,3,89.99,269.97,2025-12-19
598,1235,7,18,4,129.0,516.0,2025-12-19
599,1235,7,12,1,12.99,12.99,2025-12-19
600,1236,9,10,1,67.99,67.99,2025-01-21
601,1236,9,13,3,9.85,29.55,2025-01-21
602,1237,9,19,1,89.99,89.99,2025-08-23
603,1237,9,8,1,375.0,375.0,2025-08-23
604,1238,3,16,3,299.0,897.0,2025-11-09
605,1238,3,3,3,55.99,167.97,2025-11-09
606,1239,6,2,2,22.3,44.6,2025-11-12
607,1239,6,4,1,15.99,15.99,2025-11-12
608,1239,6,20,4,24.99,99.96,2025-11-12
609,1239,6,6,5,168.0,840.0,2025-11-12
610,1240,8,7,2,7.95,15.9,2025-01-28
611,1240,8,15,4,39.99,159.96,2025-01-28
612,1241,1,5,4,695.0,2780.0,2025-12-21
613,1241,1,4,4,15.99,63.96,2025-12-21
614,1241,1,15,2,39.99,79.98,2025-12-21
615,1242,7,11,5,109.5,547.5,2026-01-12
616,1242,7,14,2,19.99,39.98,2026-01-12
617,1243,1,16,5,299.0,1495.0,2025-08-02
618,1244,8,8,3,375.0,1125.0,2026-01-13
619,1244,8,11,3,109.5,328.5,2026-01-13
620,1245,5,12,4,12.99,51.96,2026-01-30
621,1245,5,10,2,67.99,135.98,2026-01-30
622,1246,8,4,4,15.99,63.96,2025-10-04
623,1246,8,1,2,109.95,219.9,2025-10-04
624,1246,8,13,4,9.85,39.4,2025-10-04
625,1247,10,11,2,109.5,219.0,2026-01-09
626,1247,10,4,5,15.99,79.95,2026-01-09
627,1247,10,16,1,299.0,299.0,2026-01-09
628,1247,10,2,3,22.3,66.9,2026-01-09
629,1248,9,13,3,9.85,29.55,2025-01-29
630,1248,9,5,4,695.0,2780.0,2025-01-29
631,1248,9,14,3,19.99,59.97,2025-01-29
632,1249,8,10,2,67.99,135.98,2026-01-15
633,1249,8,6,5,168.0,840.0,2026-01-15
634,1249,8,14,5,19.99,99.95,2026-01-15
635,1249,8,18,1,129.0,129.0,2026-01-15
636,1250,8,7,4,7.95,31.8,2025-12-30
637,1250,8,6,3,168.0,504.0,2025-12-30
638,1251,2,19,1,89.99,89.99,2025-11-03
639,1251,2,14,3,19.99,59.97,2025-11-03
640,1251,2,9,5,64.0,320.0,2025-11-03
641,1251,2,16,5,299.0,1495.0,2025-11-03
642,1252,9,6,5,168.0,840.0,2025-11-24
643,1252,9,4,2,15.99,31.98,2025-11-24
644,1253,9,14,4,19.99,79.96,2025-11-11
645,1254,1,5,2,695.0,1390.0,2026-01-17
646,1254,1,20,3,24.99,74.97,2026-01-17
647,1255,9,7,5,7.95,39.75,2025-01-03
648,1256,7,6,1,168.0,168.0,2025-12-22
649,1257,10,5,1,695.0,695.0,2025-07-27
650,1257,10,15,3,39.99,119.97,2025-07-27
651,1257,10,4,4,15.99,63.96,2025-07-27
652,1258,9,16,1,299.0,299.0,2025-12-17
653,1258,9,18,4,129.0,516.0,2025-12-17
654,1258,9,6,3,168.0,504.0,2025-12-17
655,1258,9,17,4,49.99,199.96,2025-12-17
656,1259,6,2,2,22.3,44.6,2026-01-28
657,1259,6,1,3,109.95,329.85,2026-01-28
658,1259,6,20,3,24.99,74.97,2026-01-28
659,1260,10,13,3,9.85,29.55,2025-01-14
660,1260,10,4,3,15.99,47.97,2025-01-14
661,1260,10,14,4,19.99,79.96,2025-01-14
662,1261,10,19,3,89.99,269.97,2026-01-16
663,1262,7,14,3,19.99,59.97,2025-12-06
664,1262,7,13,5,9.85,49.25,2025-12-06
665,1263,4,9,5,64.0,320.0,2025-12-05
666,1263,4,18,2,129.0,258.0,2025-12-05
667,1263,4,14,3,19.99,59.97,2025-12-05
668,1263,4,2,4,22.3,89.2,2025-12-05
669,1264,5,16,1,299.0,299.0,2025-12-04
670,1265,2,8,5,375.0,1875.0,2025-07-23
671,1265,2,4,5,15.99,79.95,2025-07-23
672,1266,6,18,2,129.0,258.0,2025-12-25
673,1266,6,14,3,19.99,59.97,2025-12-25
674,1266,6,16,2,299.0,598.0,2025-12-25
675,1267,10,8,3,375.0,1125.0,2025-01-18
676,1268,7,9,3,64.0,192.0,2025-01-05
677,1268,7,10,2,67.99,135.98,2025-01-05
678,1268,7,3,2,55.99,111.98,2025-01-05
679,1268,7,8,4,375.0,1500.0,2025-01-05
680,1269,7,15,2,39.99,79.98,2025-11-05
681,1269,7,1,4,109.95,439.8,2025-11-05
682,1269,7,2,2,22.3,44.6,2025-11-05
683,1270,3,15,3,39.99,119.97,2025-11-01
684,1270,3,16,2,299.0,598.0,2025-11-01
685,1270,3,5,5,695.0,3475.0,2025-11-01
686,1271,7,1,5,109.95,549.75,2025-07-13
687,1271,7,20,5,24.99,124.95,2025-07-13
688,1272,10,1,3,109.95,329.85,2025-12-10
689,1273,6,9,3,64.0,192.0,2025-12-30
690,1273,6,4,1,15.99,15.99,2025-12-30
691,1274,5,17,2,49.99,99.98,2025-11-10
692,1274,5,11,3,109.5,328.5,2025-11-10
693,1274,5,14,4,19.99,79.96,2025-11-10
694,1275,3,2,2,22.3,44.6,2025-10-12
695,1275,3,7,2,7.95,15.9,2025-10-12
696,1275,3,5,1,695.0,695.0,2025-10-12
697,1275,3,20,4,24.99,99.96,2025-10-12
698,1276,2,12,1,12.99,12.99,2026-01-04
699,1277,5,19,5,89.99,449.95,2025-10-16
700,1277,5,1,5,109.95,549.75,2025-10-16
701,1278,3,16,3,299.0,897.0,2025-08-02
702,1278,3,4,1,15.99,15.99,2025-08-02
703,1279,5,13,3,9.85,29.55,2025-12-15
704,1280,2,3,2,55.99,111.98,2025-10-08
705,1280,2,13,4,9.85,39.4,2025-10-08
706,1280,2,9,1,64.0,64.0,2025-10-08
707,1280,2,6,1,168.0,168.0,2025-10-08
708,1281,7,20,1,24.99,24.99,2026-01-12
709,1281,7,5,3,695.0,2085.0,2026-01-12
710,1281,7,12,5,12.99,64.95,2026-01-12
711,1282,3,17,3,49.99,149.97,2025-12-17
712,1282,3,14,5,19.99,99.95,2025-12-17
713,1283,7,10,1,67.99,67.99,2025-12-03
714,1283,7,12,2,12.99,25.98,2025-12-03
715,1283,7,13,2,9.85,19.7,2025-12-03
716,1283,7,20,1,24.99,24.99,2025-12-03
717,1284,2,14,1,19.99,19.99,2025-11-19
718,1284,2,16,4,299.0,1196.0,2025-11-19
719,1284,2,18,4,129.0,516.0,2025-11-19
720,1284,2,10,4,67.99,271.96,2025-11-19
721,1285,6,5,3,695.0,2085.0,2025-11-05
722,1285,6,10,4,67.99,271.96,2025-11-05
723,1285,6,13,2,9.85,19.7,2025-11-05
724,1285,6,14,5,19.99,99.95,2025-11-05
725,1286,9,9,2,64.0,128.0,2025-01-25
726,1286,9,12,5,12.99,64.95,2025-01-25
727,1286,9,6,1,168.0,168.0,2025-01-25
728,1287,1,5,1,695.0,695.0,2026-01-30
729,1287,1,17,4,49.99,199.96,2026-01-30
730,1287,1,4,4,15.99,63.96,2026-01-30
731,1288,4,8,4,375.0,1500.0,2025-08-13
732,1289,7,1,1,109.95,109.95,2025-08-23
733,1289,7,15,5,39.99,199.95,2025-08-23
734,1289,7,5,1,695.0,695.0,2025-08-23
735,1290,1,19,5,89.99,449.95,2025-12-05
736,1290,1,2,3,22.3,66.9,2025-12-05
737,1291,8,5,2,695.0,1390.0,2026-01-10
738,1291,8,17,4,49.99,199.96,2026-01-10
739,1292,2,4,3,15.99,47.97,2025-11-05
740,1293,10,18,1,129.0,129.0,2025-11-19
741,1293,10,4,2,15.99,31.98,2025-11-19
742,1293,10,20,5,24.99,124.95,2025-11-19
743,1294,2,1,2,109.95,219.9,2025-12-04
744,1294,2,9,2,64.0,128.0,2025-12-04
745,1295,7,13,1,9.85,9.85,2025-01-13
746,1295,7,9,1,64.0,64.0,2025-01-13
747,1295,7,3,5,55.99,279.95,2025-01-13
748,1296,1,1,3,109.95,329.85,2025-11-11
749,1296,1,2,4,22.3,89.2,2025-11-11
750,1297,9,19,1,89.99,89.99,2025-11-30
751,1297,9,14,5,19.99,99.95,2025-11-30
752,1297,9,15,2,39.99,79.98,2025-11-30
753,1298,4,2,5,22.3,111.5,2025-10-27
754,1298,4,6,1,168.0,168.0,2025-10-27
755,1298,4,18,3,129.0,387.0,2025-10-27
756,1299,3,1,5,109.95,549.75,2025-11-27
757,1299,3,20,4,24.99,99.96,2025-11-27
758,1299,3,6,4,168.0,672.0,2025-11-27
759,1299,3,14,5,19.99,99.95,2025-11-27
760,1300,10,3,2,55.99,111.98,2025-12-11
761,1300,10,19,1,89.99,89.99,2025-12-11
762,1301,1,18,4,129.0,516.0,2025-12-21
763,1301,1,15,1,39.99,39.99,2025-12-21
764,1301,1,1,3,109.95,329.85,2025-12-21
765,1302,1,19,5,89.99,449.95,2025-11-01
766,1302,1,5,3,695.0,2085.0,2025-11-01
767,1303,9,19,2,89.99,179.98,2025-11-30
768,1303,9,18,4,129.0,516.0,2025-11-30
769,1303,9,5,3,695.0,2085.0,2025-11-30
770,1304,8,20,3,24.99,74.97,2025-11-04
771,1304,8,10,2,67.99,135.98,2025-11-04
772,1304,8,14,1,19.99,19.99,2025-11-04
773,1305,4,18,2,129.0,258.0,2025-01-24
774,1305,4,10,3,67.99,203.97,2025-01-24
775,1306,7,16,2,299.0,598.0,2026-01-20
776,1306,7,17,3,49.99,149.97,2026-01-20
777,1306,7,15,3,39.99,119.97,2026-01-20
778,1307,7,7,2,7.95,15.9,2025-11-23
779,1308,3,1,3,109.95,329.85,2026-01-21
780,1308,3,10,4,67.99,271.96,2026-01-21
781,1308,3,19,4,89.99,359.96,2026-01-21
782,1309,8,13,2,9.85,19.7,2025-12-01
783,1309,8,8,2,375.0,750.0,2025-12-01
784,1310,7,11,5,109.5,547.5,2025-12-18
785,1310,7,19,1,89.99,89.99,2025-12-18
786,1310,7,1,2,109.95,219.9,2025-12-18
787,1311,5,2,2,22.3,44.6,2025-12-04
788,1311,5,12,3,12.99,38.97,2025-12-04
789,1311,5,17,4,49.99,199.96,2025-12-04
790,1311,5,1,4,109.95,439.8,2025-12-04
791,1312,7,19,4,89.99,359.96,2025-11-06
792,1312,7,16,5,299.0,1495.0,2025-11-06
793,1312,7,15,1,39.99,39.99,2025-11-06
794,1313,2,16,5,299.0,1495.0,2025-12-24
795,1313,2,14,1,19.99,19.99,2025-12-24
796,1314,9,15,5,39.99,199.95,2026-01-28
797,1314,9,6,1,168.0,168.0,2026-01-28
798,1314,9,9,4,64.0,256.0,2026-01-28
799,1314,9,7,1,7.95,7.95,2026-01-28
800,1315,2,13,4,9.85,39.4,2025-11-24
801,1315,2,11,1,109.5,109.5,2025-11-24
802,1315,2,20,1,24.99,24.99,2025-11-24
803,1315,2,7,3,7.95,23.85,2025-11-24
804,1316,2,15,1,39.99,39.99,2025-12-30
805,1316,2,16,1,299.0,299.0,2025-12-30
806,1316,2,20,5,24.99,124.95,2025-12-30
807,1317,4,16,2,299.0,598.0,2026-01-01
808,1317,4,9,2,64.0,128.0,2026-01-01
809,1318,1,2,3,22.3,66.9,2025-12-12
810,1318,1,17,4,49.99,199.96,2025-12-12
811,1318,1,4,1,15.99,15.99,2025-12-12
812,1318,1,13,5,9.85,49.25,2025-12-12
813,1319,1,8,2,375.0,750.0,2025-01-25
814,1319,1,12,2,12.99,25.98,2025-01-25
815,1320,9,8,2,375.0,750.0,2025-07-22
816,1321,7,11,3,109.5,328.5,2025-12-14
817,1321,7,6,4,168.0,672.0,2025-12-14
818,1322,8,9,1,64.0,64.0,2026-01-14
819,1322,8,11,5,109.5,547.5,2026-01-14
820,1323,7,8,3,375.0,1125.0,2025-11-28
821,1324,1,20,5,24.99,124.95,2025-12-07
822,1324,1,13,3,9.85,29.55,2025-12-07
823,1325,8,3,5,55.99,279.95,2025-01-11
824,1325,8,10,2,67.99,135.98,2025-01-11
825,1325,8,18,3,129.0,387.0,2025-01-11
826,1325,8,5,4,695.0,2780.0,2025-01-11
827,1326,9,13,4,9.85,39.4,2026-01-09
828,1326,9,14,4,19.99,79.96,2026-01-09
829,1326,9,20,3,24.99,74.97,2026-01-09
830,1326,9,12,5,12.99,64.95,2026-01-09
831,1327,2,7,3,7.95,23.85,2025-07-17
832,1327,2,14,3,19.99,59.97,2025-07-17
833,1328,6,5,3,695.0,2085.0,2025-11-20
834,1329,10,9,5,64.0,320.0,2025-08-22
835,1329,10,8,5,375.0,1875.0,2025-08-22
836,1330,2,13,2,9.85,19.7,2025-11-26
837,1330,2,19,4,89.99,359.96,2025-11-26
838,1330,2,3,2,55.99,111.98,2025-11-26
839,1330,2,17,4,49.99,199.96,2025-11-26
840,1331,9,14,5,19.99,99.95,2025-12-04
841,1331,9,3,3,55.99,167.97,2025-12-04
842,1331,9,4,2,15.99,31.98,2025-12-04
843,1332,1,4,2,15.99,31.98,2025-12-07
844,1333,6,8,4,375.0,1500.0,2025-12-16
845,1333,6,12,5,12.99,64.95,2025-12-16
846,1333,6,13,1,9.85,9.85,2025-12-16
847,1334,7,1,5,109.95,549.75,2026-01-07
848,1334,7,4,3,15.99,47.97,2026-01-07
849,1335,4,1,3,109.95,329.85,2025-01-02
850,1335,4,12,4,12.99,51.96,2025-01-02
851,1335,4,2,2,22.3,44.6,2025-01-02
852,1336,3,4,4,15.99,63.96,2026-01-21
853,1337,7,18,3,129.0,387.0,2026-01-03
854,1337,7,14,1,19.99,19.99,2026-01-03
855,1337,7,8,3,375.0,1125.0,2026-01-03
856,1337,7,20,1,24.99,24.99,2026-01-03
857,1338,1,5,4,695.0,2780.0,2025-10-03
858,1338,1,10,4,67.99,271.96,2025-10-03
859,1338,1,8,2,375.0,750.0,2025-10-03
860,1339,7,5,1,695.0,695.0,2025-01-31
861,1339,7,7,2,7.95,15.9,2025-01-31
862,1339,7,8,4,375.0,1500.0,2025-01-31
863,1340,5,4,3,15.99,47.97,2025-12-23
864,1340,5,5,4,695.0,2780.0,2025-12-23
865,1340,5,11,2,109.5,219.0,2025-12-23
866,1340,5,2,5,22.3,111.5,2025-12-23
867,1341,6,5,4,695.0,2780.0,2026-01-07
868,1342,7,4,3,15.99,47.97,2025-12-14
869,1343,10,8,4,375.0,1500.0,2025-08-11
870,1343,10,2,4,22.3,89.2,2025-08-11
871,1343,10,4,3,15.99,47.97,2025-08-11
872,1343,10,20,5,24.99,124.95,2025-08-11
873,1344,3,15,4,39.99,159.96,2025-12-01
874,1345,2,6,5,168.0,840.0,2026-01-21
875,1346,7,15,2,39.99,79.98,2025-11-29
876,1346,7,3,5,55.99,279.95,2025-11-29
877,1346,7,9,2,64.0,128.0,2025-11-29
878,1346,7,14,1,19.99,19.99,2025-11-29
879,1347,5,12,5,12.99,64.95,2025-11-21
880,1347,5,19,5,89.99,449.95,2025-11-21
881,1348,2,5,1,695.0,695.0,2025-07-05
882,1348,2,8,1,375.0,375.0,2025-07-05
883,1348,2,9,4,64.0,256.0,2025-07-05
884,1349,4,6,5,168.0,840.0,2025-07-13
885,1350,6,15,4,39.99,159.96,2025-12-29
886,1350,6,6,5,168.0,840.0,2025-12-29
887,1350,6,20,3,24.99,74.97,2025-12-29
888,1350,6,12,3,12.99,38.97,2025-12-29
889,1351,7,16,5,299.0,1495.0,2025-12-13
890,1351,7,20,5,24.99,124.95,2025-12-13
891,1352,7,8,5,375.0,1875.0,2025-12-26
892,1352,7,17,4,49.99,199.96,2025-12-26
893,1352,7,2,2,22.3,44.6,2025-12-26
894,1353,3,8,3,375.0,1125.0,2025-07-11
895,1353,3,18,3,129.0,387.0,2025-07-11
896,1353,3,4,4,15.99,63.96,2025-07-11
897,1354,6,14,4,19.99,79.96,2025-08-08
898,1355,4,16,5,299.0,1495.0,2025-12-08
899,1355,4,4,5,15.99,79.95,2025-12-08
900,1356,1,10,3,67.99,203.97,2025-12-05
901,1356,1,16,5,299.0,1495.0,2025-12-05
902,1357,9,12,5,12.99,64.95,2026-01-30
903,1357,9,20,3,24.99,74.97,2026-01-30
904,1357,9,17,2,49.99,99.98,2026-01-30
905,1358,8,3,5,55.99,279.95,2025-11-19
906,1358,8,16,1,299.0,299.0,2025-11-19
907,1358,8,14,2,19.99,39.98,2025-11-19
908,1358,8,17,5,49.99,249.95,2025-11-19
909,1359,5,2,2,22.3,44.6,2025-12-23
910,1359,5,19,4,89.99,359.96,2025-12-23
911,1359,5,20,4,24.99,99.96,2025-12-23
912,1360,1,18,1,129.0,129.0,2025-11-25
913,1360,1,4,3,15.99,47.97,2025-11-25
914,1361,1,8,3,375.0,1125.0,2025-11-17
915,1361,1,9,1,64.0,64.0,2025-11-17
916,1361,1,6,5,168.0,840.0,2025-11-17
917,1362,7,5,1,695.0,695.0,2025-12-18
918,1363,3,20,1,24.99,24.99,2026-01-08
919,1364,1,5,2,695.0,1390.0,2026-01-26
920,1365,10,4,5,15.99,79.95,2025-01-07
921,1366,7,16,2,299.0,598.0,2025-12-18
922,1367,3,12,4,12.99,51.96,2025-12-08
923,1367,3,4,3,15.99,47.97,2025-12-08
924,1367,3,9,3,64.0,192.0,2025-12-08
925,1368,10,5,2,695.0,1390.0,2025-08-07
926,1368,10,3,2,55.99,111.98,2025-08-07
927,1368,10,11,4,109.5,438.0,2025-08-07
928,1369,8,5,4,695.0,2780.0,2025-12-22
929,1369,8,8,5,375.0,1875.0,2025-12-22
930,1369,8,13,4,9.85,39.4,2025-12-22
931,1370,4,5,4,695.0,2780.0,2025-01-29
932,1371,1,2,4,22.3,89.2,2025-12-23
933,1371,1,4,5,15.99,79.95,2025-12-23
934,1371,1,3,2,55.99,111.98,2025-12-23
935,1372,9,14,3,19.99,59.97,2025-12-24
936,1372,9,11,1,109.5,109.5,2025-12-24
937,1372,9,15,2,39.99,79.98,2025-12-24
938,1372,9,1,1,109.95,109.95,2025-12-24
939,1373,1,1,4,109.95,439.8,2025-11-06
940,1373,1,13,4,9.85,39.4,2025-11-06
941,1374,9,8,3,375.0,1125.0,2025-12-31
942,1374,9,14,1,19.99,19.99,2025-12-31
943,1374,9,6,5,168.0,840.0,2025-12-31
944,1375,9,16,2,299.0,598.0,2025-11-06
945,1375,9,11,1,109.5,109.5,2025-11-06
946,1375,9,13,3,9.85,29.55,2025-11-06
947,1375,9,18,4,129.0,516.0,2025-11-06
948,1376,3,14,5,19.99,99.95,2025-12-26
949,1376,3,17,2,49.99,99.98,2025-12-26
950,1376,3,4,1,15.99,15.99,2025-12-26
951,1377,3,15,3,39.99,119.97,2026-01-29
952,1377,3,5,3,695.0,2085.0,2026-01-29
953,1377,3,11,5,109.5,547.5,2026-01-29
954,1378,7,8,5,375.0,1875.0,2025-01-21
955,1378,7,7,4,7.95,31.8,2025-01-21
956,1378,7,3,1,55.99,55.99,2025-01-21
957,1378,7,5,1,695.0,695.0,2025-01-21
958,1379,3,16,1,299.0,299.0,2026-01-28
959,1380,5,4,4,15.99,63.96,2026-01-26
960,1380,5,19,1,89.99,89.99,2026-01-26
961,1381,1,8,5,375.0,1875.0,2025-11-14
962,1382,1,15,1,39.99,39.99,2025-08-19
963,1382,1,19,1,89.99,89.99,2025-08-19
964,1383,4,18,3,129.0,387.0,2026-01-17
965,1383,4,6,2,168.0,336.0,2026-01-17
966,1383,4,13,2,9.85,19.7,2026-01-17
967,1383,4,7,5,7.95,39.75,2026-01-17
968,1384,8,14,5,19.99,99.95,2025-11-29
969,1384,8,12,3,12.99,38.97,2025-11-29
970,1384,8,19,1,89.99,89.99,2025-11-29
971,1384,8,20,2,24.99,49.98,2025-11-29
972,1385,4,15,1,39.99,39.99,2025-08-29
973,1385,4,14,3,19.99,59.97,2025-08-29
974,1385,4,13,2,9.85,19.7,2025-08-29
975,1386,1,12,3,12.99,38.97,2026-01-16
976,1386,1,6,2,168.0,336.0,2026-01-16
977,1386,1,8,5,375.0,1875.0,2026-01-16
978,1386,1,18,2,129.0,258.0,2026-01-16
979,1387,5,4,3,15.99,47.97,2025-01-06
980,1388,4,13,2,9.85,19.7,2025-12-18
981,1388,4,4,2,15.99,31.98,2025-12-18
982,1388,4,10,4,67.99,271.96,2025-12-18
983,1389,2,14,2,19.99,39.98,2025-10-21
984,1389,2,11,1,109.5,109.5,2025-10-21
985,1389,2,19,4,89.99,359.96,2025-10-21
986,1389,2,7,4,7.95,31.8,2025-10-21
987,1390,10,5,5,695.0,3475.0,2025-01-03
988,1390,10,13,5,9.85,49.25,2025-01-03
989,1390,10,2,1,22.3,22.3,2025-01-03
990,1391,5,4,2,15.99,31.98,2025-12-23
991,1391,5,12,1,12.99,12.99,2025-12-23
992,1391,5,20,1,24.99,24.99,2025-12-23
993,1391,5,1,2,109.95,219.9,2025-12-23
994,1392,4,18,3,129.0,387.0,2026-01-06
995,1392,4,1,1,109.95,109.95,2026-01-06
996,1392,4,2,1,22.3,22.3,2026-01-06
997,1393,6,9,1,64.0,64.0,2025-12-19
998,1393,6,6,2,168.0,336.0,2025-12-19
999,1393,6,5,3,695.0,2085.0,2025-12-19
1000,1393,6,15,2,39.99,79.98,2025-12-19
1001,1394,4,9,4,64.0,256.0,2025-01-09
1002,1394,4,1,5,109.95,549.75,2025-01-09
1003,1395,4,16,2,299.0,598.0,2026-01-11
1004,1395,4,7,3,7.95,23.85,2026-01-11
1005,1395,4,6,3,168.0,504.0,2026-01-11
1006,1396,3,20,3,24.99,74.97,2025-12-14
1007,1397,5,17,3,49.99,149.97,2025-11-17
1008,1397,5,6,4,168.0,672.0,2025-11-17
1009,1397,5,9,5,64.0,320.0,2025-11-17
1010,1397,5,12,4,12.99,51.96,2025-11-17
1011,1398,8,10,4,67.99,271.96,2025-10-18
1012,1398,8,4,2,15.99,31.98,2025-10-18
1013,1398,8,1,4,109.95,439.8,2025-10-18
1014,1399,9,3,2,55.99,111.98,2025-12-07
1015,1399,9,9,2,64.0,128.0,2025-12-07
1016,1400,7,8,3,375.0,1125.0,2025-10-27
1017,1400,7,2,2,22.3,44.6,2025-10-27
1018,1400,7,16,4,299.0,1196.0,2025-10-27
1019,1401,7,9,3,64.0,192.0,2025-07-24
1020,1402,7,7,2,7.95,15.9,2025-12-14
1021,1402,7,9,4,64.0,256.0,2025-12-14
1022,1403,8,1,1,109.95,109.95,2025-08-04
1023,1403,8,18,2,129.0,258.0,2025-08-04
1024,1403,8,20,5,24.99,124.95,2025-08-04
1025,1403,8,14,3,19.99,59.97,2025-08-04
1026,1404,10,7,5,7.95,39.75,2025-12-12
1027,1405,3,8,2,375.0,750.0,2025-11-06
1028,1406,8,5,2,695.0,1390.0,2025-12-03
1029,1406,8,1,2,109.95,219.9,2025-12-03
1030,1406,8,6,5,168.0,840.0,2025-12-03
1031,1406,8,20,5,24.99,124.95,2025-12-03
1032,1407,8,19,5,89.99,449.95,2025-07-12
1033,1407,8,17,3,49.99,149.97,2025-07-12
1034,1408,3,3,1,55.99,55.99,2026-01-08
1035,1408,3,2,1,22.3,22.3,2026-01-08
1036,1408,3,9,4,64.0,256.0,2026-01-08
1037,1408,3,4,3,15.99,47.97,2026-01-08
1038,1409,10,11,4,109.5,438.0,2025-11-20
1039,1409,10,4,4,15.99,63.96,2025-11-20
1040,1410,10,12,1,12.99,12.99,2025-11-09
1041,1411,7,18,4,129.0,516.0,2025-11-03
1042,1412,4,7,5,7.95,39.75,2025-01-11
1043,1413,2,12,4,12.99,51.96,2025-11-12
1044,1413,2,7,1,7.95,7.95,2025-11-12
1045,1413,2,11,2,109.5,219.0,2025-11-12
1046,1414,7,9,5,64.0,320.0,2025-12-28
1047,1414,7,3,2,55.99,111.98,2025-12-28
1048,1414,7,7,3,7.95,23.85,2025-12-28
1049,1414,7,5,5,695.0,3475.0,2025-12-28
1050,1415,3,15,1,39.99,39.99,2025-01-19
1051,1415,3,4,3,15.99,47.97,2025-01-19
1052,1415,3,1,3,109.95,329.85,2025-01-19
1053,1415,3,16,5,299.0,1495.0,2025-01-19
1054,1416,6,9,1,64.0,64.0,2025-01-14
1055,1416,6,19,3,89.99,269.97,2025-01-14
1056,1416,6,7,5,7.95,39.75,2025-01-14
1057,1417,7,18,5,129.0,645.0,2026-01-05
1058,1417,7,15,5,39.99,199.95,2026-01-05
1059,1417,7,14,5,19.99,99.95,2026-01-05
1060,1418,8,5,3,695.0,2085.0,2026-01-17
1061,1418,8,1,3,109.95,329.85,2026-01-17
1062,1419,3,19,1,89.99,89.99,2025-12-17
1063,1419,3,11,3,109.5,328.5,2025-12-17
1064,1419,3,2,3,22.3,66.9,2025-12-17
1065,1419,3,8,1,375.0,375.0,2025-12-17
